timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
161.30;249.90;0;-163596461#3_0;17.83;0.00;12.15;DEFAULT_VEHTYPE;-1.654964;42.813816
161.30;218.14;1;188258569#2_1;40.67;0.00;13.03;DEFAULT_VEHTYPE;-1.655224;42.812196
161.30;109.25;14;539908075#0_2;48.35;0.00;13.76;DEFAULT_VEHTYPE;-1.646689;42.812828
161.30;180.60;15;:9838948875_0_0;3.29;0.00;6.84;DEFAULT_VEHTYPE;-1.649665;42.815379
161.30;112.66;16;189609904#1_0;136.67;0.00;24.38;DEFAULT_VEHTYPE;-1.651035;42.808213
161.30;81.20;18;186765550#2_0;24.72;0.00;12.88;DEFAULT_VEHTYPE;-1.643950;42.812678
161.30;218.03;19;83338133#1_0;5.22;0.00;16.08;DEFAULT_VEHTYPE;-1.660252;42.807636
161.30;92.93;20;266216151#3_0;34.04;0.00;7.34;DEFAULT_VEHTYPE;-1.649779;42.815457
161.30;112.18;21;819529512#1_0;4.40;0.00;12.75;DEFAULT_VEHTYPE;-1.648994;42.807561
161.30;289.39;22;85476569#3_0;20.85;0.00;10.64;DEFAULT_VEHTYPE;-1.646823;42.812945
161.30;38.35;24;83338103#1_0;61.04;0.00;11.43;DEFAULT_VEHTYPE;-1.657689;42.809735
161.30;43.41;25;:30811908_3_0;5.25;0.00;12.10;DEFAULT_VEHTYPE;-1.656997;42.810414
161.30;250.59;26;28499173#1_0;28.60;0.00;7.57;DEFAULT_VEHTYPE;-1.646272;42.813133
161.30;113.56;27;27653456#4_0;57.14;0.00;7.88;DEFAULT_VEHTYPE;-1.646956;42.805003
161.30;112.66;28;189609904#1_0;266.27;0.00;10.47;DEFAULT_VEHTYPE;-1.649582;42.807746
161.30;220.79;29;188258593#5_0;3.40;0.00;12.87;DEFAULT_VEHTYPE;-1.661399;42.812940
161.30;229.72;3;717846328#1_0;10.32;0.00;19.83;DEFAULT_VEHTYPE;-1.655291;42.807912
161.30;294.11;30;-1154826318#0_0;0.75;0.00;8.32;DEFAULT_VEHTYPE;-1.645403;42.809514
161.30;109.25;32;539908075#0_0;62.01;0.00;13.88;DEFAULT_VEHTYPE;-1.646559;42.812731
161.30;4.94;33;4806288#4_1;6.01;0.00;20.57;DEFAULT_VEHTYPE;-1.643995;42.808600
161.30;36.97;34;188258555#0_1;9.17;0.00;13.77;DEFAULT_VEHTYPE;-1.657196;42.810278
161.30;249.14;35;-163596461#1_0;80.29;0.00;14.03;DEFAULT_VEHTYPE;-1.656826;42.813325
161.30;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
161.30;159.97;38;23608882#0_0;55.73;0.00;9.10;DEFAULT_VEHTYPE;-1.645370;42.811787
161.30;291.99;39;159381333#3_1;82.25;0.00;12.44;DEFAULT_VEHTYPE;-1.655691;42.809837
161.30;273.49;41;817226609#0_1;65.82;0.00;13.18;DEFAULT_VEHTYPE;-1.649859;42.815540
161.30;112.20;42;:2208745368_3_0;10.15;0.00;7.43;DEFAULT_VEHTYPE;-1.649306;42.807675
161.30;127.97;43;163710823#3_1;2.09;0.00;14.30;DEFAULT_VEHTYPE;-1.654967;42.810952
161.30;218.14;44;188258569#2_1;70.69;0.00;14.39;DEFAULT_VEHTYPE;-1.655456;42.811986
161.30;293.63;45;23051889#4_0;4.92;0.00;8.98;DEFAULT_VEHTYPE;-1.661963;42.806818
161.30;36.36;49;:267939077_1_0;1.69;0.00;11.74;DEFAULT_VEHTYPE;-1.657342;42.810114
161.30;112.66;7;189609904#1_0;187.31;0.00;23.51;DEFAULT_VEHTYPE;-1.650467;42.808031
161.30;127.86;9;163710823#6_1;28.96;0.00;11.89;DEFAULT_VEHTYPE;-1.653542;42.810109
161.40;249.90;0;-163596461#3_0;19.07;0.00;12.41;DEFAULT_VEHTYPE;-1.654978;42.813812
161.40;218.14;1;188258569#2_1;41.97;0.00;12.98;DEFAULT_VEHTYPE;-1.655234;42.812186
161.40;109.25;14;539908075#0_2;49.72;0.00;13.77;DEFAULT_VEHTYPE;-1.646673;42.812823
161.40;182.01;15;:9838948875_0_0;4.00;0.00;7.07;DEFAULT_VEHTYPE;-1.649665;42.815373
161.40;112.66;16;189609904#1_0;139.11;0.00;24.39;DEFAULT_VEHTYPE;-1.651008;42.808204
161.40;81.20;18;186765550#2_0;26.02;0.00;12.98;DEFAULT_VEHTYPE;-1.643934;42.812680
161.40;218.03;19;83338133#1_0;6.83;0.00;16.03;DEFAULT_VEHTYPE;-1.660265;42.807625
161.40;92.93;20;266216151#3_0;34.78;0.00;7.40;DEFAULT_VEHTYPE;-1.649770;42.815457
161.40;112.19;21;819529512#1_0;5.70;0.00;12.96;DEFAULT_VEHTYPE;-1.648980;42.807556
161.40;289.39;22;85476569#3_0;21.93;0.00;10.86;DEFAULT_VEHTYPE;-1.646836;42.812949
161.40;38.35;24;83338103#1_0;62.18;0.00;11.40;DEFAULT_VEHTYPE;-1.657680;42.809743
161.40;42.60;25;:30811908_3_0;6.46;0.00;12.03;DEFAULT_VEHTYPE;-1.656987;42.810422
161.40;250.59;26;28499173#1_0;29.35;0.00;7.59;DEFAULT_VEHTYPE;-1.646281;42.813131
161.40;113.56;27;27653456#4_0;57.92;0.00;7.84;DEFAULT_VEHTYPE;-1.646947;42.805000
161.40;112.66;28;189609904#1_0;267.32;0.00;10.53;DEFAULT_VEHTYPE;-1.649571;42.807742
161.40;220.67;29;188258593#5_0;4.69;0.00;12.87;DEFAULT_VEHTYPE;-1.661410;42.812932
161.40;229.72;3;717846328#1_0;12.32;0.00;19.97;DEFAULT_VEHTYPE;-1.655310;42.807900
161.40;293.07;30;-1154826318#0_0;1.60;0.00;8.47;DEFAULT_VEHTYPE;-1.645413;42.809517
161.40;109.25;32;539908075#0_0;63.39;0.00;13.85;DEFAULT_VEHTYPE;-1.646543;42.812727
161.40;4.94;33;4806288#4_1;8.02;0.00;20.12;DEFAULT_VEHTYPE;-1.643993;42.808618
161.40;36.97;34;188258555#0_1;10.55;0.00;13.80;DEFAULT_VEHTYPE;-1.657185;42.810288
161.40;249.14;35;-163596461#1_0;81.65;0.00;13.58;DEFAULT_VEHTYPE;-1.656841;42.813321
161.40;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
161.40;159.97;38;23608882#0_0;56.64;0.00;9.12;DEFAULT_VEHTYPE;-1.645367;42.811779
161.40;291.99;39;159381333#3_1;83.50;0.00;12.46;DEFAULT_VEHTYPE;-1.655705;42.809841
161.40;273.49;41;817226609#0_1;67.15;0.00;13.29;DEFAULT_VEHTYPE;-1.649875;42.815541
161.40;112.20;42;:2208745368_3_0;10.92;0.00;7.69;DEFAULT_VEHTYPE;-1.649297;42.807672
161.40;127.99;43;163710823#3_1;3.53;0.00;14.36;DEFAULT_VEHTYPE;-1.654953;42.810943
161.40;218.14;44;188258569#2_1;72.13;0.00;14.47;DEFAULT_VEHTYPE;-1.655467;42.811976
161.40;293.64;45;23051889#4_0;5.82;0.00;8.99;DEFAULT_VEHTYPE;-1.661973;42.806822
161.40;37.25;49;:267939077_1_0;2.86;0.00;11.71;DEFAULT_VEHTYPE;-1.657333;42.810122
161.40;112.66;7;189609904#1_0;189.64;0.00;23.35;DEFAULT_VEHTYPE;-1.650441;42.808022
161.40;127.86;9;163710823#6_1;30.14;0.00;11.78;DEFAULT_VEHTYPE;-1.653531;42.810103
161.50;249.90;0;-163596461#3_0;20.33;0.00;12.60;DEFAULT_VEHTYPE;-1.654993;42.813808
161.50;218.14;1;188258569#2_1;43.26;0.00;12.96;DEFAULT_VEHTYPE;-1.655244;42.812177
161.50;109.25;14;539908075#0_2;51.09;0.00;13.65;DEFAULT_VEHTYPE;-1.646657;42.812819
161.50;183.49;15;27710542#1_0;0.67;0.00;7.30;DEFAULT_VEHTYPE;-1.649666;42.815366
161.50;112.66;16;189609904#1_0;141.54;0.00;24.29;DEFAULT_VEHTYPE;-1.650980;42.808195
161.50;81.20;18;186765550#2_0;27.32;0.00;12.99;DEFAULT_VEHTYPE;-1.643918;42.812681
161.50;218.03;19;83338133#1_0;8.43;0.00;16.05;DEFAULT_VEHTYPE;-1.660277;42.807613
161.50;92.93;20;266216151#3_0;35.53;0.00;7.51;DEFAULT_VEHTYPE;-1.649760;42.815457
161.50;112.19;21;819529512#1_0;7.02;0.00;13.20;DEFAULT_VEHTYPE;-1.648965;42.807552
161.50;289.39;22;85476569#3_0;23.04;0.00;11.04;DEFAULT_VEHTYPE;-1.646848;42.812952
161.50;38.35;24;83338103#1_0;63.32;0.00;11.41;DEFAULT_VEHTYPE;-1.657671;42.809751
161.50;41.56;25;:30811908_3_0;7.67;0.00;12.10;DEFAULT_VEHTYPE;-1.656977;42.810431
161.50;250.59;26;28499173#1_0;30.11;0.00;7.57;DEFAULT_VEHTYPE;-1.646290;42.813128
161.50;113.56;27;27653456#4_0;58.70;0.00;7.79;DEFAULT_VEHTYPE;-1.646938;42.804997
161.50;112.66;28;189609904#1_0;268.38;0.00;10.56;DEFAULT_VEHTYPE;-1.649559;42.807739
161.50;220.64;29;188258593#5_0;5.97;0.00;12.87;DEFAULT_VEHTYPE;-1.661420;42.812923
161.50;229.72;3;717846328#1_0;14.34;0.00;20.18;DEFAULT_VEHTYPE;-1.655329;42.807889
161.50;292.30;30;-1154826318#0_0;2.47;0.00;8.70;DEFAULT_VEHTYPE;-1.645423;42.809520
161.50;109.25;32;539908075#0_0;64.78;0.00;13.85;DEFAULT_VEHTYPE;-1.646527;42.812723
161.50;4.94;33;4806288#4_1;9.99;0.00;19.67;DEFAULT_VEHTYPE;-1.643990;42.808636
161.50;36.97;34;188258555#0_1;11.92;0.00;13.75;DEFAULT_VEHTYPE;-1.657175;42.810298
161.50;249.14;35;-163596461#1_0;82.97;0.00;13.13;DEFAULT_VEHTYPE;-1.656856;42.813317
161.50;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
161.50;159.97;38;23608882#0_0;57.55;0.00;9.08;DEFAULT_VEHTYPE;-1.645363;42.811772
161.50;291.99;39;159381333#3_1;84.75;0.00;12.50;DEFAULT_VEHTYPE;-1.655719;42.809846
161.50;273.49;41;817226609#0_1;68.48;0.00;13.27;DEFAULT_VEHTYPE;-1.649891;42.815542
161.50;112.18;42;:2208745359_2_0;0.05;0.00;7.95;DEFAULT_VEHTYPE;-1.649288;42.807669
161.50;128.01;43;163710823#3_1;4.96;0.00;14.36;DEFAULT_VEHTYPE;-1.654940;42.810935
161.50;218.14;44;188258569#2_1;73.57;0.00;14.36;DEFAULT_VEHTYPE;-1.655478;42.811966
161.50;293.64;45;23051889#4_0;6.72;0.00;9.02;DEFAULT_VEHTYPE;-1.661983;42.806825
161.50;38.14;49;:267939077_1_0;4.04;0.00;11.78;DEFAULT_VEHTYPE;-1.657323;42.810130
161.50;112.66;7;189609904#1_0;191.96;0.00;23.12;DEFAULT_VEHTYPE;-1.650415;42.808014
161.50;127.86;9;163710823#6_1;31.32;0.00;11.85;DEFAULT_VEHTYPE;-1.653520;42.810096
161.60;249.90;0;-163596461#3_0;21.61;0.00;12.81;DEFAULT_VEHTYPE;-1.655008;42.813804
161.60;218.14;1;188258569#2_1;44.56;0.00;12.92;DEFAULT_VEHTYPE;-1.655254;42.812168
161.60;109.25;14;539908075#0_2;52.46;0.00;13.69;DEFAULT_VEHTYPE;-1.646642;42.812815
161.60;183.56;15;27710542#1_0;1.42;0.00;7.52;DEFAULT_VEHTYPE;-1.649667;42.815359
161.60;112.66;16;189609904#1_0;143.97;0.00;24.33;DEFAULT_VEHTYPE;-1.650953;42.808187
161.60;81.20;18;186765550#2_0;28.61;0.00;12.92;DEFAULT_VEHTYPE;-1.643903;42.812683
161.60;218.03;19;83338133#1_0;10.03;0.00;16.02;DEFAULT_VEHTYPE;-1.660289;42.807602
161.60;92.93;20;266216151#3_0;36.31;0.00;7.75;DEFAULT_VEHTYPE;-1.649751;42.815456
161.60;112.19;21;819529512#1_0;8.36;0.00;13.46;DEFAULT_VEHTYPE;-1.648950;42.807547
161.60;289.39;22;85476569#3_0;24.15;0.00;11.17;DEFAULT_VEHTYPE;-1.646861;42.812956
161.60;38.35;24;83338103#1_0;64.45;0.00;11.36;DEFAULT_VEHTYPE;-1.657662;42.809759
161.60;40.63;25;:30811908_3_0;8.87;0.00;12.05;DEFAULT_VEHTYPE;-1.656967;42.810439
161.60;250.59;26;28499173#1_0;30.87;0.00;7.63;DEFAULT_VEHTYPE;-1.646299;42.813126
161.60;113.56;27;27653456#4_0;59.49;0.00;7.90;DEFAULT_VEHTYPE;-1.646929;42.804994
161.60;112.58;28;:1147574084_0_0;0.04;0.00;10.64;DEFAULT_VEHTYPE;-1.649547;42.807735
161.60;220.64;29;188258593#5_0;7.26;0.00;12.84;DEFAULT_VEHTYPE;-1.661431;42.812914
161.60;229.72;3;717846328#1_0;16.38;0.00;20.40;DEFAULT_VEHTYPE;-1.655348;42.807877
161.60;291.95;30;-1154826318#0_0;3.36;0.00;8.91;DEFAULT_VEHTYPE;-1.645433;42.809523
161.60;109.25;32;539908075#0_0;66.17;0.00;13.96;DEFAULT_VEHTYPE;-1.646511;42.812718
161.60;4.94;33;4806288#4_1;11.91;0.00;19.23;DEFAULT_VEHTYPE;-1.643988;42.808653
161.60;36.97;34;188258555#0_1;13.30;0.00;13.79;DEFAULT_VEHTYPE;-1.657165;42.810308
161.60;249.14;35;-163596461#1_0;84.24;0.00;12.69;DEFAULT_VEHTYPE;-1.656871;42.813313
161.60;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
161.60;159.97;38;23608882#0_0;58.47;0.00;9.14;DEFAULT_VEHTYPE;-1.645359;42.811764
161.60;292.24;39;:3761768608_0_1;0.85;0.00;12.45;DEFAULT_VEHTYPE;-1.655733;42.809850
161.60;273.49;41;817226609#0_1;69.80;0.00;13.25;DEFAULT_VEHTYPE;-1.649907;42.815543
161.60;111.44;42;:2208745359_2_0;0.86;0.00;8.09;DEFAULT_VEHTYPE;-1.649279;42.807667
161.60;128.01;43;163710823#3_1;6.40;0.00;14.34;DEFAULT_VEHTYPE;-1.654926;42.810927
161.60;218.14;44;188258569#2_1;75.02;0.00;14.48;DEFAULT_VEHTYPE;-1.655489;42.811955
161.60;293.64;45;23051889#4_0;7.62;0.00;8.94;DEFAULT_VEHTYPE;-1.661993;42.806828
161.60;40.48;49;:267939077_1_0;5.22;0.00;11.75;DEFAULT_VEHTYPE;-1.657313;42.810138
161.60;112.66;7;189609904#1_0;194.25;0.00;22.95;DEFAULT_VEHTYPE;-1.650390;42.808006
161.60;127.86;9;163710823#6_1;32.50;0.00;11.84;DEFAULT_VEHTYPE;-1.653509;42.810089
161.70;249.90;0;-163596461#3_0;22.91;0.00;12.97;DEFAULT_VEHTYPE;-1.655023;42.813801
161.70;218.14;1;188258569#2_1;45.85;0.00;12.92;DEFAULT_VEHTYPE;-1.655264;42.812159
161.70;109.25;14;539908075#0_2;53.83;0.00;13.68;DEFAULT_VEHTYPE;-1.646626;42.812811
161.70;183.58;15;27710542#1_0;2.19;0.00;7.72;DEFAULT_VEHTYPE;-1.649668;42.815352
161.70;112.66;16;189609904#1_0;146.40;0.00;24.27;DEFAULT_VEHTYPE;-1.650926;42.808178
161.70;81.20;18;186765550#2_0;29.90;0.00;12.90;DEFAULT_VEHTYPE;-1.643887;42.812684
161.70;218.03;19;83338133#1_0;11.64;0.00;16.00;DEFAULT_VEHTYPE;-1.660302;42.807591
161.70;92.93;20;266216151#3_0;37.04;0.00;7.30;DEFAULT_VEHTYPE;-1.649742;42.815456
161.70;112.19;21;819529512#1_0;9.73;0.00;13.68;DEFAULT_VEHTYPE;-1.648934;42.807542
161.70;289.39;22;85476569#3_0;25.29;0.00;11.40;DEFAULT_VEHTYPE;-1.646874;42.812959
161.70;38.26;24;:2785222083_3_0;0.56;0.00;11.37;DEFAULT_VEHTYPE;-1.657654;42.809767
161.70;39.84;25;208140905#0_0;0.21;0.00;12.00;DEFAULT_VEHTYPE;-1.656958;42.810447
161.70;250.59;26;28499173#1_0;31.64;0.00;7.64;DEFAULT_VEHTYPE;-1.646308;42.813124
161.70;113.56;27;27653456#4_0;60.27;0.00;7.85;DEFAULT_VEHTYPE;-1.646921;42.804991
161.70;110.64;28;:1147574084_0_0;1.11;0.00;10.65;DEFAULT_VEHTYPE;-1.649534;42.807732
161.70;220.64;29;188258593#5_0;8.54;0.00;12.86;DEFAULT_VEHTYPE;-1.661441;42.812906
161.70;229.72;3;717846328#1_0;18.43;0.00;20.56;DEFAULT_VEHTYPE;-1.655368;42.807865
161.70;291.88;30;-1154826318#0_0;4.27;0.00;9.09;DEFAULT_VEHTYPE;-1.645443;42.809526
161.70;109.25;32;539908075#0_0;67.56;0.00;13.84;DEFAULT_VEHTYPE;-1.646495;42.812714
161.70;5.70;33;:4341374735_0_1;1.28;0.00;18.78;DEFAULT_VEHTYPE;-1.643986;42.808663
161.70;36.97;34;188258555#0_1;14.68;0.00;13.76;DEFAULT_VEHTYPE;-1.657154;42.810317
161.70;249.14;35;-163596461#1_0;85.46;0.00;12.24;DEFAULT_VEHTYPE;-1.656885;42.813309
161.70;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
161.70;159.97;38;23608882#0_0;59.38;0.00;9.14;DEFAULT_VEHTYPE;-1.645356;42.811756
161.70;292.61;39;:3761768608_0_1;2.10;0.00;12.46;DEFAULT_VEHTYPE;-1.655747;42.809855
161.70;273.49;41;817226609#0_1;71.12;0.00;13.23;DEFAULT_VEHTYPE;-1.649923;42.815544
161.70;110.67;42;:2208745359_2_0;1.69;0.00;8.35;DEFAULT_VEHTYPE;-1.649269;42.807664
161.70;128.01;43;163710823#3_1;7.83;0.00;14.34;DEFAULT_VEHTYPE;-1.654912;42.810919
161.70;218.15;44;188258569#2_0;76.46;0.00;14.47;DEFAULT_VEHTYPE;-1.655531;42.811963
161.70;293.64;45;23051889#4_0;8.51;0.00;8.94;DEFAULT_VEHTYPE;-1.662003;42.806832
161.70;42.45;49;:267939077_1_0;6.40;0.00;11.81;DEFAULT_VEHTYPE;-1.657302;42.810145
161.70;112.66;7;189609904#1_0;196.53;0.00;22.77;DEFAULT_VEHTYPE;-1.650364;42.807997
161.70;127.86;9;163710823#6_1;33.69;0.00;11.86;DEFAULT_VEHTYPE;-1.653497;42.810083
161.80;249.90;0;-163596461#3_0;24.23;0.00;13.20;DEFAULT_VEHTYPE;-1.655038;42.813797
161.80;218.14;1;188258569#2_1;47.14;0.00;12.96;DEFAULT_VEHTYPE;-1.655274;42.812150
161.80;109.25;14;539908075#0_2;55.19;0.00;13.68;DEFAULT_VEHTYPE;-1.646610;42.812806
161.80;183.60;15;27710542#1_0;2.97;0.00;7.85;DEFAULT_VEHTYPE;-1.649668;42.815345
161.80;112.66;16;189609904#1_0;148.83;0.00;24.33;DEFAULT_VEHTYPE;-1.650899;42.808169
161.80;81.20;18;186765550#2_0;31.19;0.00;12.91;DEFAULT_VEHTYPE;-1.643871;42.812686
161.80;218.03;19;83338133#1_0;13.23;0.00;15.96;DEFAULT_VEHTYPE;-1.660314;42.807580
161.80;92.93;20;266216151#3_0;37.73;0.00;6.93;DEFAULT_VEHTYPE;-1.649734;42.815455
161.80;112.19;21;819529512#1_0;11.12;0.00;13.88;DEFAULT_VEHTYPE;-1.648919;42.807537
161.80;289.39;22;85476569#3_0;26.45;0.00;11.57;DEFAULT_VEHTYPE;-1.646887;42.812963
161.80;38.07;24;:2785222083_3_0;1.70;0.00;11.35;DEFAULT_VEHTYPE;-1.657645;42.809775
161.80;39.43;25;208140905#0_0;1.41;0.00;12.01;DEFAULT_VEHTYPE;-1.656948;42.810456
161.80;250.59;26;28499173#1_0;32.40;0.00;7.63;DEFAULT_VEHTYPE;-1.646317;42.813122
161.80;113.56;27;27653456#4_0;61.06;0.00;7.87;DEFAULT_VEHTYPE;-1.646912;42.804988
161.80;106.20;28;:1147574084_0_0;2.17;0.00;10.68;DEFAULT_VEHTYPE;-1.649521;42.807732
161.80;220.64;29;188258593#5_0;9.83;0.00;12.90;DEFAULT_VEHTYPE;-1.661452;42.812897
161.80;229.72;3;717846328#1_0;20.51;0.00;20.71;DEFAULT_VEHTYPE;-1.655387;42.807853
161.80;291.83;30;-1154826318#0_0;5.20;0.00;9.34;DEFAULT_VEHTYPE;-1.645453;42.809529
161.80;109.25;32;539908075#0_0;68.95;0.00;13.95;DEFAULT_VEHTYPE;-1.646479;42.812710
161.80;6.45;33;:4341374735_0_1;3.11;0.00;18.33;DEFAULT_VEHTYPE;-1.643983;42.808679
161.80;36.97;34;188258555#0_1;16.06;0.00;13.80;DEFAULT_VEHTYPE;-1.657144;42.810327
161.80;249.14;35;-163596461#1_0;86.64;0.00;11.79;DEFAULT_VEHTYPE;-1.656899;42.813306
161.80;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
161.80;159.97;38;23608882#0_0;60.29;0.00;9.08;DEFAULT_VEHTYPE;-1.645352;42.811748
161.80;292.97;39;:3761768608_0_1;3.35;0.00;12.47;DEFAULT_VEHTYPE;-1.655761;42.809860
161.80;273.49;41;817226609#0_1;72.45;0.00;13.23;DEFAULT_VEHTYPE;-1.649940;42.815544
161.80;109.88;42;:2208745359_2_0;2.55;0.00;8.60;DEFAULT_VEHTYPE;-1.649259;42.807662
161.80;128.01;43;163710823#3_1;9.27;0.00;14.35;DEFAULT_VEHTYPE;-1.654899;42.810911
161.80;218.15;44;188258569#2_0;77.91;0.00;14.43;DEFAULT_VEHTYPE;-1.655542;42.811953
161.80;293.64;45;:248418352_5_0;0.80;0.00;9.05;DEFAULT_VEHTYPE;-1.662013;42.806835
161.80;44.49;49;:267939077_1_0;7.57;0.00;11.74;DEFAULT_VEHTYPE;-1.657292;42.810152
161.80;112.66;7;189609904#1_0;198.79;0.00;22.60;DEFAULT_VEHTYPE;-1.650339;42.807989
161.80;127.86;9;163710823#6_1;34.87;0.00;11.79;DEFAULT_VEHTYPE;-1.653486;42.810076
161.90;249.90;0;-163596461#3_0;25.57;0.00;13.45;DEFAULT_VEHTYPE;-1.655053;42.813793
161.90;218.14;1;188258569#2_1;48.45;0.00;13.02;DEFAULT_VEHTYPE;-1.655284;42.812141
161.90;109.25;14;539908075#0_2;56.56;0.00;13.69;DEFAULT_VEHTYPE;-1.646595;42.812802
161.90;183.62;15;27710542#1_0;3.78;0.00;8.07;DEFAULT_VEHTYPE;-1.649669;42.815338
161.90;112.66;16;189609904#1_0;151.27;0.00;24.34;DEFAULT_VEHTYPE;-1.650871;42.808160
161.90;81.20;18;186765550#2_0;32.49;0.00;12.97;DEFAULT_VEHTYPE;-1.643856;42.812687
161.90;218.03;19;83338133#1_0;14.84;0.00;16.08;DEFAULT_VEHTYPE;-1.660326;42.807568
161.90;92.93;20;266216151#3_0;38.39;0.00;6.58;DEFAULT_VEHTYPE;-1.649726;42.815455
161.90;112.19;21;819529512#1_0;12.53;0.00;14.07;DEFAULT_VEHTYPE;-1.648903;42.807532
161.90;289.39;22;85476569#3_0;27.63;0.00;11.81;DEFAULT_VEHTYPE;-1.646901;42.812966
161.90;37.89;24;:2785222083_3_0;2.83;0.00;11.38;DEFAULT_VEHTYPE;-1.657636;42.809783
161.90;39.20;25;208140905#0_0;2.61;0.00;12.02;DEFAULT_VEHTYPE;-1.656939;42.810464
161.90;250.59;26;28499173#1_0;33.16;0.00;7.63;DEFAULT_VEHTYPE;-1.646325;42.813120
161.90;113.56;27;27653456#4_0;61.85;0.00;7.87;DEFAULT_VEHTYPE;-1.646903;42.804985
161.90;99.79;28;:1147574084_0_0;3.25;0.00;10.80;DEFAULT_VEHTYPE;-1.649508;42.807733
161.90;220.64;29;188258593#5_0;11.12;0.00;12.89;DEFAULT_VEHTYPE;-1.661462;42.812888
161.90;229.72;3;717846328#1_0;22.60;0.00;20.90;DEFAULT_VEHTYPE;-1.655407;42.807841
161.90;291.83;30;-1154826318#0_0;6.16;0.00;9.53;DEFAULT_VEHTYPE;-1.645464;42.809533
161.90;109.25;32;539908075#0_0;70.34;0.00;13.93;DEFAULT_VEHTYPE;-1.646463;42.812705
161.90;6.62;33;:4341374735_0_1;4.90;0.00;17.88;DEFAULT_VEHTYPE;-1.643980;42.808695
161.90;36.97;34;188258555#0_1;17.43;0.00;13.78;DEFAULT_VEHTYPE;-1.657134;42.810337
161.90;249.14;35;-163596461#1_0;87.77;0.00;11.34;DEFAULT_VEHTYPE;-1.656912;42.813302
161.90;38.28;37;188258538#1_1;162.33;0.00;0.00;DEFAULT_VEHTYPE;-1.652894;42.814174
161.90;159.97;38;23608882#0_0;61.19;0.00;9.06;DEFAULT_VEHTYPE;-1.645348;42.811741
161.90;293.33;39;:3761768608_0_1;4.59;0.00;12.43;DEFAULT_VEHTYPE;-1.655775;42.809864
161.90;273.49;41;817226609#0_1;73.77;0.00;13.26;DEFAULT_VEHTYPE;-1.649956;42.815545
161.90;108.45;42;:2208745359_2_0;3.43;0.00;8.79;DEFAULT_VEHTYPE;-1.649249;42.807660
161.90;128.01;43;163710823#3_1;10.70;0.00;14.33;DEFAULT_VEHTYPE;-1.654885;42.810903
161.90;218.15;44;188258569#2_0;79.35;0.00;14.41;DEFAULT_VEHTYPE;-1.655553;42.811943
161.90;293.63;45;:248418352_5_0;1.71;0.00;9.05;DEFAULT_VEHTYPE;-1.662023;42.806838
161.90;46.67;49;:267939077_1_0;8.75;0.00;11.76;DEFAULT_VEHTYPE;-1.657281;42.810159
161.90;112.66;7;189609904#1_0;201.03;0.00;22.43;DEFAULT_VEHTYPE;-1.650314;42.807981
161.90;127.86;9;163710823#6_1;36.05;0.00;11.82;DEFAULT_VEHTYPE;-1.653475;42.810069
162.00;249.90;0;-163596461#3_0;26.94;0.00;13.65;DEFAULT_VEHTYPE;-1.655069;42.813789
162.00;218.14;1;188258569#2_1;49.74;0.00;12.91;DEFAULT_VEHTYPE;-1.655294;42.812132
162.00;109.25;14;539908075#0_2;57.94;0.00;13.76;DEFAULT_VEHTYPE;-1.646579;42.812798
162.00;183.63;15;27710542#1_0;4.61;0.00;8.24;DEFAULT_VEHTYPE;-1.649670;42.815331
162.00;112.66;16;189609904#1_0;153.70;0.00;24.35;DEFAULT_VEHTYPE;-1.650844;42.808152
162.00;81.20;18;186765550#2_0;33.79;0.00;12.97;DEFAULT_VEHTYPE;-1.643840;42.812689
162.00;218.03;19;83338133#1_0;16.44;0.00;15.96;DEFAULT_VEHTYPE;-1.660339;42.807557
162.00;93.78;20;:304288302_0_0;0.62;0.00;6.32;DEFAULT_VEHTYPE;-1.649718;42.815454
162.00;112.19;21;819529512#1_0;13.95;0.00;14.27;DEFAULT_VEHTYPE;-1.648887;42.807527
162.00;289.39;22;85476569#3_0;28.83;0.00;12.00;DEFAULT_VEHTYPE;-1.646915;42.812970
162.00;37.71;24;:2785222083_3_0;3.97;0.00;11.35;DEFAULT_VEHTYPE;-1.657627;42.809791
162.00;39.17;25;208140905#0_0;3.82;0.00;12.03;DEFAULT_VEHTYPE;-1.656929;42.810472
162.00;250.59;26;28499173#1_0;33.92;0.00;7.58;DEFAULT_VEHTYPE;-1.646334;42.813118
162.00;113.56;27;27653456#4_0;62.64;0.00;7.88;DEFAULT_VEHTYPE;-1.646894;42.804982
162.00;95.48;28;:1147574084_0_0;4.33;0.00;10.78;DEFAULT_VEHTYPE;-1.649495;42.807732
162.00;220.64;29;188258593#5_0;12.41;0.00;12.91;DEFAULT_VEHTYPE;-1.661473;42.812879
